time	IO	Ur	Fw	Cr	Cw	IOPS	read	write	mean	25th	50th	75th	99th	QPS
776	1000	1000	0	0	0	2007	994	1013	3642.72	16	33	7163	11039	2840
777	1002	1002	0	0	0	1940	1000	940	3868.2	15	4235	7647	11319	2950
778	998	998	0	0	0	2011	997	1014	3627.93	15	29	7195	11055	2930
779	1001	1001	0	0	0	2034	996	1038	3536.81	15	25	7039	11007	2840
780	1000	1000	0	0	0	1952	998	954	3843.97	15	4043	7627	11063	2650
781	999	999	0	0	0	1967	994	973	3777.67	15	3171	7371	11063	2880
782	1002	1002	0	0	0	1988	996	992	3661.08	15	2995	7175	10943	2880
783	997	967	30	0	0	1909	962	947	3877	14	3001	7351	13143	2750
784	998	998	0	0	0	2005	994	1011	3546.2	15	31	7023	11119	2720
785	1002	1002	0	0	0	1999	991	1008	3583.87	17	74	7027	11047	2620
786	1001	1001	0	0	0	1976	991	985	3671.25	36	1900	7115	11759	2530
787	997	997	0	0	0	2014	994	1020	3492.36	36	79	6963	10831	2590
788	1002	1002	0	0	0	1961	994	967	3647.91	27	3773	7019	10927	2620
789	997	997	0	0	0	2047	992	1055	3328.07	15	27	6779	11047	2500
790	993	993	0	0	0	1907	939	968	3740.41	15	30	6987	18975	2510
791	954	954	0	0	0	1986	996	990	3444.21	16	348	6975	10879	2350
792	1001	1001	0	0	0	2002	997	1005	3305.25	15	30	6911	10959	2610
793	1000	1000	0	0	0	1949	988	961	3626.51	15	3317	7007	11943	2360
794	1000	1000	0	0	0	2031	993	1038	3286.07	16	31	6627	10807	2390
795	999	999	0	0	0	1953	984	969	3463.78	15	2649	6847	11095	2300
796	999	999	0	0	0	2102	995	1107	2962.43	16	26	6047	10119	2470
797	1003	1003	0	0	0	1915	995	920	3594.8	16	2183	7107	10751	2350
798	1000	1000	0	0	0	2012	992	1020	3150.07	15	27	6239	10991	2370
799	1000	1000	0	0	0	1949	992	957	3222.81	16	395	6587	10975	2210
800	999	999	0	0	0	1899	997	902	3566.33	16	3217	6991	11239	2310
801	995	995	0	0	0	2017	992	1025	2795.72	16	31	5743	9967	2220
802	1006	1006	0	0	0	2052	999	1053	2545.74	16	27	5211	9863	1990
803	999	999	0	0	0	1934	989	945	2999.6	16	351	6071	10135	2200
804	999	999	0	0	0	1989	997	992	2148.62	17	115	4899	9487	2070
805	997	997	0	0	0	1924	969	955	2305.37	17	123	4811	10079	1890
806	996	968	28	0	0	1974	987	987	1802.85	16	69	3529	9151	1990
807	991	991	0	0	0	2004	986	1018	472.21	18	35	366	6495	1880
808	993	993	0	0	0	2010	990	1020	542.49	18	35	379	5655	1900
809	961	961	0	0	0	1960	939	1021	172.19	18	31	357	475	1740
810	961	961	0	0	0	1938	963	975	176.9	18	40	356	484	1710
811	950	950	0	0	0	1858	930	928	176.69	18	44	354	473	1730
812	923	923	0	0	0	1816	919	897	181.8	18	114	356	484	1820
813	899	899	0	0	0	1791	889	902	178.08	19	46	357	478	1600
814	884	884	0	0	0	1799	864	935	171.66	18	31	353	512	1640
815	860	860	0	0	0	1710	841	869	172.61	18	34	351	476	1820
816	860	860	0	0	0	1707	876	831	183.8	18	117	356	482	1780
817	850	850	0	0	0	1693	840	853	178.34	18	40	353	487	1620
818	869	869	0	0	0	1662	860	802	190.1	19	123	363	496	1500
819	814	814	0	0	0	1590	799	791	185.56	20	116	364	509	1460
820	783	783	0	0	0	1571	772	799	176.25	18	34	356	489	1440
821	786	786	0	0	0	1559	791	768	185.74	20	120	362	508	1550
822	767	767	0	0	0	1498	753	745	188.36	20	118	366	492	1470
823	779	779	0	0	0	1496	761	735	180.57	19	117	358	485	1280
824	780	780	0	0	0	1499	780	719	188.72	19	122	361	506	1390
825	747	747	0	0	0	1452	727	725	182.3	19	41	357	493	1320
826	722	722	0	0	0	1395	713	682	185.73	19	115	361	506	1270
827	711	711	0	0	0	1383	699	684	185.55	21	116	366	486	1410
828	687	687	0	0	0	1380	707	673	184.86	19	121	362	479	1400
829	715	715	0	0	0	1349	690	659	195.58	19	126	379	524	1210
830	618	618	0	0	0	1301	615	686	177.41	21	34	367	497	1190
831	655	655	0	0	0	1254	645	609	191.29	20	126	368	497	1200
832	671	671	0	0	0	1272	666	606	197.56	20	129	369	501	1330
833	670	643	27	0	0	1200	613	587	188.55	19	116	363	494	1170
834	600	600	0	0	0	1224	599	625	182.03	18	33	363	495	1170
835	572	572	0	0	0	1159	571	588	182.08	18	36	362	502	1250
836	599	599	0	0	0	1177	577	600	182.45	18	35	370	495	1200
837	606	606	0	0	0	1166	597	569	184.11	19	120	363	479	1220
838	563	563	0	0	0	1167	568	599	183.28	18	31	364	505	1050
839	577	577	0	0	0	1100	552	548	193.96	20	112	369	567	1100
840	556	556	0	0	0	1098	549	549	182.4	19	40	365	485	1020
841	573	573	0	0	0	1071	574	497	196.96	21	133	364	501	1150
842	556	556	0	0	0	1097	560	537	185.27	19	123	360	490	1070
843	537	537	0	0	0	1044	512	532	180.46	19	34	362	494	910
844	503	503	0	0	0	1026	496	530	181.54	20	36	367	501	880
845	526	526	0	0	0	1031	517	514	192.99	21	123	374	513	1060
846	518	518	0	0	0	1006	499	507	188.34	20	39	368	504	860
847	478	478	0	0	0	1022	492	530	180.4	21	41	366	502	1150
848	516	516	0	0	0	964	494	470	185.88	19	123	361	487	1100
849	491	491	0	0	0	992	497	495	186.14	21	52	366	502	870
850	522	522	0	0	0	1019	528	491	190.44	21	125	365	514	1090
851	500	500	0	0	0	1007	481	526	178.82	20	35	364	506	950
852	522	522	0	0	0	996	510	486	186.23	20	122	363	485	1130
853	509	509	0	0	0	997	512	485	190.09	20	125	365	490	1000
854	490	490	0	0	0	959	475	484	178.28	20	44	361	490	1050
855	497	497	0	0	0	991	489	502	180.99	20	38	365	512	860
856	481	481	0	0	0	968	484	484	181.55	20	43	360	481	1050
857	480	480	0	0	0	970	482	488	179.49	19	39	362	485	1030
858	543	543	0	0	0	1032	541	491	193.16	21	132	367	490	1060
859	517	517	0	0	0	1026	510	516	186.5	20	41	365	508	1140
860	541	541	0	0	0	1064	529	535	182.33	20	41	357	488	1010
861	513	513	0	0	0	1049	520	529	181.24	19	39	359	487	1070
862	507	507	0	0	0	998	498	500	187.82	20	45	361	481	1000
863	528	528	0	0	0	1013	521	492	182.34	20	121	355	479	1230
864	557	557	0	0	0	1055	551	504	182.24	20	120	358	482	1090
865	556	556	0	0	0	1139	572	567	182.06	19	112	357	482	1050
866	593	593	0	0	0	1081	573	508	192.83	19	126	362	489	1120
867	594	594	0	0	0	1128	593	535	191.59	21	127	362	485	1210
868	545	545	0	0	0	1128	548	580	180.26	19	34	366	496	1260
869	584	584	0	0	0	1160	578	582	184.34	20	39	366	502	1340
870	630	630	0	0	0	1212	629	583	191.77	20	125	366	483	1350
871	608	608	0	0	0	1228	604	624	178.93	20	35	360	484	1190
872	626	626	0	0	0	1234	601	633	184.11	21	43	369	505	1250
873	1428	623	27	448	330	1248	636	612	267.55	20	127	374	2559	1410
874	1436	575	0	456	405	1052	535	517	4963.59	17	382	7651	36255	1210
875	991	541	0	240	210	1069	552	517	5345.03	17	2121	7519	36511	1380
876	1023	571	0	256	196	1084	572	512	5186.76	18	1931	7439	38463	1320
877	1015	579	0	240	196	1123	573	550	4973.86	18	1866	7255	35135	1280
878	1011	581	0	232	198	1182	579	603	4581.29	17	36	6883	34591	1310
879	1043	597	0	248	198	1159	598	561	4990.13	18	2199	7127	36831	1510
880	1002	597	0	208	197	1155	594	561	5528.08	17	2425	8751	36031	1500
881	846	717	0	64	65	1460	759	701	1109.79	18	124	372	14015	1430
882	760	760	0	0	0	1506	756	750	177.11	18	109	355	490	1570
883	776	776	0	0	0	1509	752	757	181.47	18	41	357	487	1670
884	755	755	0	0	0	1499	746	753	179.33	20	46	360	495	1490
885	802	802	0	0	0	1572	829	743	186.24	19	124	356	488	1660
886	834	834	0	0	0	1596	813	783	185.5	19	117	361	484	1620
887	810	810	0	0	0	1595	808	787	180.56	19	120	358	486	1800
888	841	841	0	0	0	1661	849	812	184.06	19	120	359	501	1660
889	848	848	0	0	0	1722	835	887	179.03	19	34	364	513	1640
890	875	875	0	0	0	1721	878	843	187.04	20	119	364	520	1880
891	862	862	0	0	0	1738	865	873	181.42	19	37	355	486	1810
892	932	932	0	0	0	1804	940	864	183.67	19	122	352	479	1810
893	926	926	0	0	0	1882	919	963	173.22	18	33	351	475	1980
894	929	929	0	0	0	1886	935	951	178.14	19	47	354	480	2020
895	943	943	0	0	0	1872	924	948	175.18	20	41	354	481	1930
896	975	975	0	0	0	1949	970	979	176.65	19	40	353	476	2150
897	962	962	0	0	0	1970	963	1007	171.89	18	33	351	476	2050
898	998	998	0	0	0	2036	1006	1030	175.69	19	42	352	480	1940
899	1008	1008	0	0	0	2027	1008	1019	177.25	19	42	353	483	2250
900	1062	1035	27	0	0	2078	1039	1039	180.07	18	107	353	476	2220
901	1065	1065	0	0	0	2127	1061	1066	172.07	18	43	350	475	2200
902	1125	1125	0	0	0	2186	1123	1063	181.33	18	115	353	468	2160
903	1126	1126	0	0	0	2218	1114	1104	177.26	18	114	352	477	2400
904	1132	1132	0	0	0	2214	1111	1103	177.11	19	115	357	487	2380
905	1122	1122	0	0	0	2295	1132	1163	172.09	18	36	349	484	2190
906	1142	1142	0	0	0	2276	1130	1146	176.68	19	38	352	478	2420
907	1135	1135	0	0	0	2148	1107	1041	1188.29	18	122	380	9663	2300
908	999	999	0	0	0	2018	998	1020	3154.73	16	30	6331	10967	2510
909	1001	1001	0	0	0	1951	993	958	3399.76	15	1195	6875	10991	2390
910	1005	1005	0	0	0	1972	995	977	3443.86	15	2151	6979	10223	2390
911	997	997	0	0	0	2048	995	1053	3238.79	16	27	6595	10511	2620
912	1000	1000	0	0	0	2039	991	1048	3256.95	16	29	6531	11087	2580
913	1001	1001	0	0	0	2055	998	1057	3294.57	16	28	6651	10967	2590
914	998	998	0	0	0	2049	995	1054	3266.01	16	29	6819	10215	2540
915	1002	1002	0	0	0	1946	998	948	3746.65	15	3903	7327	11119	2570
916	1000	1000	0	0	0	1992	994	998	3559.27	16	39	7019	10295	2790
917	1000	1000	0	0	0	2031	991	1040	3425.76	15	26	6963	10935	2610
918	1001	1001	0	0	0	1925	993	932	3807.71	15	3801	7623	10999	2820
919	995	995	0	0	0	2052	996	1056	3368.72	15	25	6915	11159	2680
920	1004	1004	0	0	0	1927	995	932	3845.18	15	4279	7475	11079	2780
921	1000	1000	0	0	0	1958	1000	958	3746.3	15	3903	7331	10983	2720
922	997	969	28	0	0	1930	959	971	3776.06	15	30	7123	12615	2840
923	997	997	0	0	0	1967	991	976	3736	14	3777	7211	11023	2730
924	1001	1001	0	0	0	1993	993	1000	3677.25	14	32	7135	10991	2810
925	1001	1001	0	0	0	1996	987	1009	3632.61	14	27	7171	11151	2950
926	1001	1001	0	0	0	1964	995	969	3808.57	15	3627	7567	11215	2750
927	1001	1001	0	0	0	2019	988	1031	3586.8	14	25	7199	11335	2960
928	998	998	0	0	0	2037	995	1042	3553.77	14	24	7011	11015	2750
929	1001	1001	0	0	0	1916	996	920	3946.5	15	4307	7607	11695	2900
930	998	998	0	0	0	1960	993	967	3790.16	15	4003	7471	11023	2970
931	1002	1002	0	0	0	1975	985	990	3787.47	15	34	7447	12207	3050
932	1000	1000	0	0	0	2025	995	1030	3611.89	15	25	7039	11223	2980
933	1001	1001	0	0	0	1923	991	932	3958.7	15	4247	7795	11983	3090
934	1001	1001	0	0	0	2026	995	1031	3631.76	15	24	7223	10783	3020
935	998	998	0	0	0	1998	996	1002	3717.6	15	29	7563	11071	2940
936	1002	1002	0	0	0	1985	987	998	3739.73	15	29	7351	11415	3030
937	1000	1000	0	0	0	1938	991	947	3904.48	15	4143	7623	11607	2930
938	999	999	0	0	0	1945	991	954	3926.07	15	4323	7839	11399	2940
939	1002	1002	0	0	0	2069	993	1076	3501.19	15	24	7019	10975	3040
940	990	990	0	0	0	1928	986	942	3932.34	15	4203	7715	11975	2980
941	1001	1001	0	0	0	2020	994	1026	3671.96	15	26	7235	11503	3010
942	998	998	0	0	0	2000	990	1010	3724.41	15	26	7299	11231	2950
943	998	998	0	0	0	1974	993	981	3829.77	15	3847	7735	11215	3040
944	1001	1001	0	0	0	2006	995	1011	3691.37	15	29	7247	11655	2960
945	995	966	29	0	0	1894	954	940	4045.75	14	3069	7831	14447	2930
946	999	999	0	0	0	2004	985	1019	3689.93	14	24	7323	12047	3040
947	1002	1002	0	0	0	1984	987	997	3749.65	14	28	7335	11335	3040
948	999	999	0	0	0	1922	985	937	3975.84	14	4359	7791	11671	2810
949	1001	1001	0	0	0	2105	988	1117	3383.1	14	21	6975	11207	3040
950	1001	1001	0	0	0	1949	987	962	3860.93	14	3981	7495	11671	2990
951	999	999	0	0	0	2010	981	1029	3619.65	15	24	7095	11223	2880
952	999	999	0	0	0	1941	988	953	3911.92	15	4081	7751	11551	2890
953	998	998	0	0	0	2047	988	1059	3516.08	15	23	7035	11903	2900
954	1001	1001	0	0	0	1978	989	989	3797.33	15	30	7711	11639	2730
955	1002	1002	0	0	0	1985	991	994	3715.09	15	33	7239	11535	2770
956	999	999	0	0	0	1921	985	936	3926	15	4115	7807	12015	2990
957	999	999	0	0	0	1944	989	955	3833.24	15	3771	7595	11231	2810
958	1003	1003	0	0	0	1941	988	953	3825.25	15	3407	7539	11847	2680
959	998	998	0	0	0	1992	991	1001	3659.55	15	31	7227	11207	2830
960	1004	1004	0	0	0	1872	993	879	4099.84	16	4711	7959	11935	2860
961	997	997	0	0	0	1999	993	1006	3630.2	15	29	7079	11191	2740
962	998	998	0	0	0	1979	995	984	3690.38	15	3197	7151	11567	2570
963	1001	1001	0	0	0	1998	988	1010	3586.01	15	26	7051	11167	2800
964	1002	1002	0	0	0	2009	997	1012	3544.47	15	27	6991	11023	2540
965	998	998	0	0	0	2001	991	1010	3571.82	16	29	7011	11007	2730
966	999	999	0	0	0	1913	984	929	3796.94	15	3569	7255	12007	2720
967	1003	1003	0	0	0	1987	994	993	3554.25	16	228	7015	11015	2460
968	1002	1002	0	0	0	1920	986	934	3801.8	16	3869	7247	11927	2580
969	993	963	30	0	0	1891	909	982	3738.28	15	24	6999	17967	2470
970	1031	691	0	208	132	1314	674	640	6139	14	4771	9119	36415	2630
971	1014	673	0	176	165	1261	644	617	6431.89	15	4939	10015	38111	2420
972	1033	693	0	192	148	1367	690	677	5919.73	15	3781	9727	37247	2550
973	1024	683	0	176	165	1289	678	611	6351.83	15	5019	9983	37919	2500
974	1046	690	0	192	164	1273	685	588	6444.38	15	5859	9935	35935	2280
975	1006	680	0	176	150	1306	667	639	6140.98	15	4787	9767	37279	2230
976	995	687	0	176	132	1325	668	657	5943.81	15	3837	9143	39039	2310
977	1003	784	0	112	107	1608	793	815	4506.51	15	30	7611	34431	2340
978	1007	681	0	176	150	1353	688	665	5703.34	15	3925	9015	35039	2150
979	1018	718	0	168	132	1323	686	637	6019.61	16	4859	9191	36063	2100
980	1013	673	0	176	164	1420	691	729	5182.19	16	26	8551	36447	2260
981	1010	863	0	80	67	1845	898	947	3212.08	16	26	6015	19519	2230
982	996	996	0	0	0	2033	997	1036	2664.21	16	29	5343	9599	2090
983	1000	1000	0	0	0	1904	996	908	3310.38	16	2463	6515	10247	2030
984	1003	1003	0	0	0	1979	995	984	2885.44	16	356	5787	10007	2010
985	998	998	0	0	0	2010	998	1012	2313.06	16	32	4743	9263	1900
986	1002	1002	0	0	0	1909	991	918	3011.21	16	686	5983	10511	2090
987	985	985	0	0	0	1932	979	953	1751.74	17	128	3497	9431	1810
988	1000	1000	0	0	0	1988	1009	979	186.44	19	121	357	487	2000
989	995	995	0	0	0	1903	977	926	1480.06	17	125	998	9903	1740
990	916	916	0	0	0	1911	909	1002	167.55	18	30	350	470	1740
991	928	928	0	0	0	1877	919	958	171.26	19	33	352	480	1660
992	914	914	0	0	0	1805	920	885	182.43	19	118	356	493	1820
993	930	930	0	0	0	1765	909	856	180.44	19	120	356	480	1580
994	843	843	0	0	0	1742	849	893	173.63	18	33	356	483	1790
995	853	853	0	0	0	1725	849	876	177.33	19	36	354	486	1510
996	834	834	0	0	0	1682	826	856	178.61	19	35	357	492	1470
997	817	817	0	0	0	1655	818	837	178.55	19	36	358	497	1640
998	859	830	29	0	0	1597	807	790	185.71	18	117	357	510	1560
999	806	806	0	0	0	1582	800	782	186.04	18	113	359	493	1420
1000	800	800	0	0	0	1570	788	782	179.69	19	110	356	496	1590
1001	754	754	0	0	0	1498	756	742	178.44	18	113	355	479	1360
1002	736	736	0	0	0	1494	729	765	174.64	18	33	353	476	1460
1003	748	748	0	0	0	1496	742	754	177.51	18	37	358	480	1430
1004	722	722	0	0	0	1482	714	768	171.59	18	30	354	483	1480
1005	734	734	0	0	0	1456	727	729	174.6	18	50	353	482	1400
1006	704	704	0	0	0	1396	698	698	176.17	18	45	354	472	1410
1007	691	691	0	0	0	1330	676	654	181.5	18	118	355	474	1350
1008	669	669	0	0	0	1336	674	662	179.57	19	117	358	488	1400
1009	676	676	0	0	0	1335	665	670	196.21	19	46	364	509	1340
1010	642	642	0	0	0	1318	636	682	171.14	18	32	352	471	1160
1011	654	654	0	0	0	1280	657	623	181.45	20	119	353	475	1210
1012	624	624	0	0	0	1232	609	623	179.37	19	34	355	480	1250
1013	606	606	0	0	0	1226	602	624	177.29	19	34	354	472	1300
1014	607	607	0	0	0	1174	586	588	177.73	19	40	355	486	1070
1015	582	582	0	0	0	1157	584	573	184.71	20	118	362	485	1030
1016	579	579	0	0	0	1188	565	623	174.53	19	33	363	487	1170
1017	607	607	0	0	0	1131	621	510	193.55	20	135	363	484	990
1018	580	580	0	0	0	1107	574	533	192.81	22	132	374	521	940
1019	553	553	0	0	0	1090	536	554	177.81	19	35	360	487	930
1020	555	555	0	0	0	1088	549	539	183.71	20	124	363	487	1070
1021	528	528	0	0	0	1059	534	525	181.43	19	117	359	482	960
1022	565	565	0	0	0	1025	553	472	192.66	21	132	365	482	1020
1023	522	522	0	0	0	1017	522	495	183.73	19	124	358	483	1160
1024	522	522	0	0	0	1028	515	513	181.6	19	106	355	478	1110
1025	544	544	0	0	0	1028	542	486	193.89	21	131	362	484	1110
1026	495	495	0	0	0	1007	478	529	173.08	19	34	361	484	1100
1027	534	534	0	0	0	1026	553	473	192.88	20	133	363	475	1110
1028	539	539	0	0	0	1031	529	502	182.91	20	120	356	478	1080
1029	504	504	0	0	0	1006	488	518	177.29	20	35	359	484	1040
1030	470	470	0	0	0	996	467	529	170.13	19	31	355	482	880
1031	502	502	0	0	0	1014	528	486	186.41	20	124	360	483	1060
1032	530	530	0	0	0	996	515	481	183.58	20	121	357	477	860
1033	493	493	0	0	0	966	482	484	186.32	20	63	367	486	1120
1034	507	507	0	0	0	1001	518	483	189.06	20	128	363	495	900
1035	526	526	0	0	0	1024	533	491	193.45	20	134	365	504	1150
1036	518	518	0	0	0	1004	495	509	174.57	19	36	358	473	970
1037	513	513	0	0	0	1027	512	515	183.41	21	58	362	491	890
1038	518	518	0	0	0	1048	515	533	183.97	19	36	356	492	1090
1039	538	508	30	0	0	995	483	512	170.85	18	33	350	483	1000
1040	480	480	0	0	0	1010	490	520	171.97	18	31	353	476	970
1041	514	514	0	0	0	1042	514	528	179.2	18	35	358	483	1050
1042	551	551	0	0	0	1044	550	494	191.34	19	127	364	491	1140
1043	534	534	0	0	0	1060	522	538	171.41	18	35	354	471	1210
1044	546	546	0	0	0	1071	545	526	187.45	21	123	363	481	1260
1045	508	508	0	0	0	1089	512	577	166.4	18	30	353	476	1160
1046	560	560	0	0	0	1105	558	547	180.27	19	118	357	499	1200
1047	571	571	0	0	0	1140	570	570	181.52	19	59	359	487	1280
1048	578	578	0	0	0	1179	579	600	181.01	19	40	362	487	1220
1049	576	576	0	0	0	1187	569	618	175.75	18	31	361	475	1260
1050	614	614	0	0	0	1167	602	565	186.53	19	129	361	478	1350
1051	570	570	0	0	0	1172	587	585	176.47	19	116	355	479	1360
1052	660	660	0	0	0	1258	639	619	180.51	19	118	357	479	1240
1053	625	625	0	0	0	1286	636	650	175.31	19	40	353	470	1370
1054	653	653	0	0	0	1273	628	645	176.83	19	37	354	483	1380
1055	621	621	0	0	0	1274	623	651	176.55	19	33	355	474	1400
1056	651	651	0	0	0	1279	650	629	182.6	19	117	356	476	1330
1057	664	664	0	0	0	1313	661	652	177.07	19	114	355	483	1400
1058	680	680	0	0	0	1376	672	704	173.23	19	35	352	479	1350
1059	691	691	0	0	0	1416	701	715	177.35	19	35	355	491	1600
1060	735	735	0	0	0	1449	720	729	177.98	19	38	361	493	1520
1061	769	769	0	0	0	1481	755	726	185.95	19	121	360	491	1650
1062	782	782	0	0	0	1519	770	749	181	19	117	357	480	1610
1063	765	765	0	0	0	1553	785	768	182.85	19	118	356	488	1650
1064	764	764	0	0	0	1560	751	809	170.6	18	31	354	480	1770
1065	788	788	0	0	0	1591	788	803	177.38	19	37	357	483	1730
1066	809	809	0	0	0	1616	777	839	170.36	18	31	353	493	1640
1067	794	794	0	0	0	1619	802	817	177.81	18	35	354	481	1670
1068	833	833	0	0	0	1651	845	806	184.33	19	120	358	491	1630
1069	859	859	0	0	0	1746	860	886	181.91	18	34	364	493	1760
1070	896	896	0	0	0	1768	900	868	179.17	19	117	352	490	1890
1071	908	908	0	0	0	1777	890	887	176.85	19	109	354	493	1980
1072	905	905	0	0	0	1805	910	895	176.55	19	113	354	476	1770
1073	948	919	29	0	0	1855	910	945	180.17	18	33	352	487	2040
1074	946	946	0	0	0	1865	947	918	178.68	17	114	352	483	1950
1075	986	986	0	0	0	1896	980	916	182.1	18	123	351	483	1870
1076	980	980	0	0	0	1968	979	989	173.87	17	37	350	471	2070
1077	1017	1017	0	0	0	1997	984	1013	176	18	31	352	471	2140
1078	1006	1006	0	0	0	1986	996	990	175.77	18	111	350	473	2130
1079	1001	1001	0	0	0	2037	998	1039	169.36	17	32	349	475	2100
1080	1060	1060	0	0	0	2078	1045	1033	178.64	18	114	353	474	2310
1081	1039	1039	0	0	0	2134	1017	1117	168.78	18	31	352	470	2270
1082	1080	1080	0	0	0	2177	1101	1076	176.19	18	114	351	477	2340
1083	1089	1089	0	0	0	2200	1091	1109	174.7	18	33	350	478	2340
1084	1136	1136	0	0	0	2229	1111	1118	174.36	18	37	352	487	2300
1085	1141	1141	0	0	0	2281	1126	1155	172.9	18	36	355	481	2390
1086	1202	1202	0	0	0	2302	1191	1111	181	19	118	355	477	2270
1087	1188	1188	0	0	0	2296	1172	1124	216.25	18	118	357	1639	2510
1088	1038	1038	0	0	0	1982	986	996	3356.54	16	31	6591	10647	2430
1089	999	999	0	0	0	1935	983	952	3570.88	16	3175	6967	11639	2550
1090	1001	1001	0	0	0	2000	985	1015	3335.58	15	26	6707	11599	2560
1091	999	999	0	0	0	1980	992	988	3370.88	15	31	6967	10983	2500
1092	997	997	0	0	0	2016	994	1022	3330.17	15	26	6647	10655	2670
1093	1004	1004	0	0	0	1924	987	937	3722.97	16	3787	7035	11863	2460
1094	1002	1002	0	0	0	1934	994	940	3670.07	15	1819	7215	11111	2580
1095	997	997	0	0	0	1935	990	945	3719.35	15	3701	7055	11479	2790
1096	996	996	0	0	0	1927	950	977	3694.96	15	26	6999	14967	2770
1097	1010	680	30	168	132	1326	679	647	6131.02	14	4779	9975	36991	2550
1098	1033	677	0	192	164	1325	661	664	6087.07	15	33	9607	37055	2720
1099	986	677	0	176	133	1291	655	636	6344.13	15	4143	9991	36639	2870
1100	1029	681	0	192	156	1369	666	703	5872.82	15	25	9239	36415	2760
1101	997	656	0	176	165	1354	664	690	5931.05	15	26	9919	36223	2880
1102	1025	676	0	192	157	1344	670	674	6082.28	15	34	9791	37791	2740
1103	1028	695	0	200	133	1422	662	760	5525.8	15	22	9047	39007	2890
1104	943	791	0	64	88	1666	818	848	4657.04	15	25	8383	28239	2930
1105	1000	737	0	152	111	1420	683	737	5674.7	15	26	9095	34463	2740
1106	1001	713	0	152	136	1492	743	749	5347.72	15	30	8967	34719	2830
1107	1021	697	0	192	132	1374	685	689	5967.55	15	35	9759	35007	2760
1108	1008	695	0	152	161	1328	703	625	6298.79	15	5839	9943	35935	2920
1109	988	914	0	40	34	1821	942	879	4260.2	15	4419	8007	17583	2940
1110	998	998	0	0	0	1959	1003	956	3845.1	15	4251	7499	11551	2920
1111	999	999	0	0	0	2048	994	1054	3525.83	15	26	6999	11343	2960
1112	1004	1004	0	0	0	2074	994	1080	3448.55	15	23	6999	11255	2970
1113	1002	1002	0	0	0	1975	998	977	3829.59	15	3585	7663	11327	3040
1114	998	998	0	0	0	2053	997	1056	3532.1	15	24	7075	10927	3110
1115	998	998	0	0	0	1973	994	979	3828.49	15	3629	7743	11511	2960
1116	1002	1002	0	0	0	1911	995	916	4015.96	16	4787	7895	11231	2950
1117	1001	1001	0	0	0	1960	992	968	3862.25	15	3781	7755	11335	3120
1118	999	999	0	0	0	1960	994	966	3884.62	15	3825	7779	11775	2870
1119	997	997	0	0	0	2024	1000	1024	3665.55	15	28	7175	11279	3040
1120	1003	1003	0	0	0	1983	994	989	3766.05	15	3173	7299	11231	2910
1121	1001	1001	0	0	0	2028	999	1029	3641.05	15	26	7307	10943	3000
1122	997	997	0	0	0	1951	997	954	3897.64	15	4195	7759	11975	2930
1123	1002	1002	0	0	0	1930	996	934	3968.94	16	4455	7847	11015	3090
1124	996	967	29	0	0	1919	962	957	3967.99	14	3171	7647	18767	2840
1125	999	999	0	0	0	1997	998	999	3760.93	14	40	7383	11127	2890
1126	1003	1003	0	0	0	1947	992	955	3896.99	14	3953	7799	11639	3090
1127	999	999	0	0	0	2056	993	1063	3566.58	14	23	7087	11199	3070
1128	999	999	0	0	0	2062	993	1069	3507.83	15	26	7059	11015	3060
1129	1000	1000	0	0	0	2008	998	1010	3688.62	14	29	7215	11975	2940
1130	1000	1000	0	0	0	1957	984	973	3872.63	15	3577	7731	12007	2900
1131	1002	1002	0	0	0	1997	999	998	3727.25	15	46	7235	11039	2790
1132	998	998	0	0	0	1991	994	997	3705.66	15	35	7247	10975	2800
1133	1003	1003	0	0	0	1893	992	901	4070.77	15	4807	7963	11311	3000
1134	998	998	0	0	0	1974	994	980	3789.39	15	3411	7387	11103	2930
1135	949	949	0	0	0	1898	939	959	3955.54	15	26	7683	18687	3000
1136	999	999	0	0	0	2017	995	1022	3605	15	30	7143	11007	2950
1137	1001	1001	0	0	0	1997	995	1002	3703.51	16	37	7315	11015	2720
1138	1003	1003	0	0	0	1956	996	960	3826.05	15	4107	7563	11023	2850
1139	996	996	0	0	0	1952	996	956	3833.29	15	4021	7511	11007	2800
1140	1005	1005	0	0	0	2028	994	1034	3550.79	15	25	7111	10919	2620
1141	997	997	0	0	0	1888	995	893	4030.7	15	4731	7787	12071	2690
1142	999	999	0	0	0	1920	998	922	3899.83	15	4351	7659	11583	2740
1143	999	999	0	0	0	1965	1001	964	3721.7	15	3903	7219	10975	2770
1144	1005	1005	0	0	0	1936	993	943	3792.58	16	3755	7291	11319	2520
1145	999	999	0	0	0	1935	994	941	3835.14	15	4073	7323	10951	2550
1146	995	995	0	0	0	1940	990	950	3734.43	15	3491	7295	11343	2560
1147	1002	1002	0	0	0	1935	997	938	3756.94	16	4007	7203	11031	2700
1148	1001	972	29	0	0	1993	959	1034	3462.15	15	25	6911	14639	2460
1149	998	998	0	0	0	1995	991	1004	3499.75	15	36	6995	11407	2400
1150	1002	1002	0	0	0	1996	985	1011	3481.83	15	31	6975	11023	2410
1151	1000	1000	0	0	0	2028	990	1038	3282.51	15	24	6679	10519	2540
1152	1000	1000	0	0	0	1887	988	899	3811	15	4395	7347	10927	2480
1153	997	997	0	0	0	1989	996	993	3424.96	15	2521	6867	10887	2420
